,Latex formula,English translation 1,English translation 2,English translation 3,English translation 4,English translation 5,English translation 6,English translation 7,English translation 8,English translation 9,English translation 10
4906,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( ( \backOf { x } { y } ) \& ( \backOf { z } { x } ) ) \supset ( \larger { x } { y } ) \& ( \larger { z } { x } ) ) ) ),"for all x , for all y , for all z , if x is in back of y and z is in back of x , then x is larger than y and z is larger than x",0,0,0,0,0,0,0,0,0
4907,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( ( \backOf { x } { y } ) \supset \larger { x } { y } ) \& ( ( \backOf { z } { x } ) \supset \larger { z } { x } ) ) ) ),"for all x , for all y , for all z , all these hold : \item if x is in back of y , then x is larger than y \item if z is in back of x , then z is larger than x",0,0,0,0,0,0,0,0,0
4908,( \forall x ) ( ( x \in cube ) \supset ( \exists y ) ( ( ( y \in tetrahedron ) \& ( \leftOf { x } { y } ) ) \& ( \sameSize { y } { x } ) ) ),"for all cubes x , there is an element y such that y is a tetahedron , x is left of y and y is the same size as x",0,0,0,0,0,0,0,0,0
4909,( \forall y ) ( ( \forall z ) ( ( \backOf { y } { z } ) \supset \larger { y } { z } ) ),"for all y , for all z , if y is in back of z , then y is larger than z",0,0,0,0,0,0,0,0,0
4910,\sim ( ( \exists z ) ( ( z \in cube ) \& ( ( \exists x ) ( \rightOf { z } { x } ) ) ) ),it is not the case that there is a cube z such that there is an element x such that z is right of x,0,0,0,0,0,0,0,0,0
4911,( \forall x ) ( \sim ( ( \exists y ) ( ( x \in cube ) \& ( \leftOf { y } { x } ) ) ) ),"for all x , it is not the case that there is an element y such that x is a cube and y is left of x",0,0,0,0,0,0,0,0,0
4912,\sim ( ( \exists x ) ( ( \exists y ) ( ( \frontOf { x } { y } ) \& ( \larger { x } { y } ) ) ) ),it is not the case that there is an element x such that there is an element y such that x is in front of y and larger than y,0,0,0,0,0,0,0,0,0
4913,( \forall x ) ( ( \forall y ) ( ( \rightOf { y } { x } ) \supset \sim ( y \in cube ) ) ),"for all x , for all y , if y is right of x , then y is not a cube",0,0,0,0,0,0,0,0,0
4914,( \forall x ) ( ( x \in cube ) \supset ( \exists y ) ( ( ( \rightOf { y } { x } ) \& ( \sameSize { y } { x } ) ) \& ( y \in tetrahedron ) ) ),"for all cubes x , there is an element y such that y is right of x , y is the same size as x and y is a tetahedron",0,0,0,0,0,0,0,0,0
4915,( \forall x ) ( ( \forall y ) ( ( \backOf { x } { y } ) \supset \smaller { y } { x } ) ),"for all x , for all y , if x is in back of y , then y is smaller than x",0,0,0,0,0,0,0,0,0
4916,( \forall x ) ( ( \forall y ) ( ( \backOf { x } { y } ) \supset \sim ( \smaller { x } { y } ) ) ),"for all x , for all y , if x is in back of y , then x is not smaller than y",0,0,0,0,0,0,0,0,0
4917,( \forall z ) ( ( \forall x ) ( ( ( \frontOf { z } { x } ) \supset \larger { x } { z } ) \& ( ( \backOf { z } { x } ) \supset \smaller { x } { z } ) ) ),"for all z , for all x , all these hold : \item if z is in front of x , then x is larger than z \item if z is in back of x , then x is smaller than z",0,0,0,0,0,0,0,0,0
4918,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( \backOf { y } { x } ) \supset ( \larger { y } { x } ) \& ( ( \backOf { z } { y } ) \supset \larger { z } { y } ) ) ) ),"for all x , for all y , for all z , if y is in back of x , then all these hold : \item y is larger than x \item if z is in back of y , then z is larger than y",0,0,0,0,0,0,0,0,0
4919,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( ( \backOf { x } { y } ) \supset \larger { x } { y } ) \& ( ( \backOf { y } { z } ) \supset \larger { y } { z } ) ) ) ),"for all x , for all y , for all z , all these hold : \item if x is in back of y , then x is larger than y \item if y is in back of z , then y is larger than z",0,0,0,0,0,0,0,0,0
4920,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( \backOf { x } { y } ) \supset ( \larger { x } { y } ) \& ( ( \backOf { z } { x } ) \supset \larger { z } { x } ) ) ) ),"for all x , for all y , for all z , if x is in back of y , then all these hold : \item x is larger than y \item if z is in back of x , then z is larger than x",0,0,0,0,0,0,0,0,0
4921,( \forall y ) ( ( \forall x ) ( ( y \in cube ) \supset \sim ( \rightOf { y } { x } ) ) ),"for all y , for all x , if y is a cube , then y is not right of x",0,0,0,0,0,0,0,0,0
4922,( \forall x ) ( ( \exists y ) ( ( x \in cube ) \supset ( ( y \in tetrahedron ) \& ( \rightOf { y } { x } ) ) \& ( \sameRow { x } { y } ) ) ),"for all x , there is an element y such that if x is a cube , then y is a tetahedron , y is right of x and x is in the same row as y",0,0,0,0,0,0,0,0,0
4923,\sim ( ( \forall x ) ( ( \forall u ) ( ( ( x \in cube ) \& ( u \in tetrahedron ) ) \supset \smaller { x } { u } ) ) ),"it is not the case that for all x , for all u , if x is a cube and u is a tetahedron , then x is smaller than u",0,0,0,0,0,0,0,0,0
4924,( \forall x ) ( ( x \in cube ) \supset ( \exists y ) ( ( ( y \in tetrahedron ) \& ( \leftOf { x } { y } ) ) \& ( \sameSize { x } { y } ) ) ),"for all cubes x , there is an element y such that y is a tetahedron , x is left of y and x is the same size as y",0,0,0,0,0,0,0,0,0
4925,( \forall x ) ( ( \forall y ) ( ( ( \larger { x } { y } ) \supset \backOf { x } { y } ) \& ( ( \forall z ) ( ( \larger { y } { z } ) \supset \backOf { y } { z } ) ) ) ),"for all x , for all y , all these hold : \item if x is larger than y , then x is in back of y \item for all z , if y is larger than z , then y is in back of z",0,0,0,0,0,0,0,0,0
4926,( \forall x ) ( ( \forall y ) ( ( ( \backOf { x } { y } ) \supset \larger { x } { y } ) \& ( ( \smaller { x } { y } ) \supset \frontOf { x } { y } ) ) ),"for all x , for all y , all these hold : \item if x is in back of y , then x is larger than y \item if x is smaller than y , then x is in front of y",0,0,0,0,0,0,0,0,0
4927,\sim ( ( \forall x ) ( ( \forall y ) ( ( ( x \in tetrahedron ) \& ( y \in cube ) ) \supset \smaller { y } { x } ) ) ),"it is not the case that for all x , for all y , if x is a tetahedron and y is a cube , then y is smaller than x",0,0,0,0,0,0,0,0,0
4928,( \forall z ) ( ( z \in cube ) \supset ( \exists x ) ( ( ( x \in tetrahedron ) \& ( \sameSize { z } { x } ) ) \& ( \rightOf { x } { z } ) ) ),"for all cubes z , there is an element x such that x is a tetahedron , z is the same size as x and x is right of z",0,0,0,0,0,0,0,0,0
4929,( \forall x ) ( ( \exists y ) ( ( x \in cube ) \supset ( ( y \in tetrahedron ) \& ( \rightOf { y } { x } ) ) \& ( \sameSize { y } { x } ) ) ),"for all x , there is an element y such that if x is a cube , then y is a tetahedron , y is right of x and y is the same size as x",0,0,0,0,0,0,0,0,0
4930,( \forall x ) ( ( x \in cube ) \supset ( \exists y ) ( ( ( \sameSize { x } { y } ) \& ( \rightOf { y } { x } ) ) \& ( y \in tetrahedron ) ) ),"for all cubes x , there is an element y such that x is the same size as y , y is right of x and y is a tetahedron",0,0,0,0,0,0,0,0,0
4931,( \exists z ) ( ( \forall y ) ( ( ( \backOf { y } { z } ) \supset \larger { y } { z } ) \& ( ( \forall x ) ( ( \backOf { x } { y } ) \supset \larger { x } { y } ) ) ) ),"there is an element z such that for all y , all these hold : \item if y is in back of z , then y is larger than z \item for all x , if x is in back of y , then x is larger than y",0,0,0,0,0,0,0,0,0
4932,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( ( \frontOf { x } { y } ) \& ( \frontOf { y } { z } ) ) \supset ( \larger { y } { x } ) \& ( \larger { z } { y } ) ) ) ),"for all x , for all y , for all z , if x is in front of y and y is in front of z , then y is larger than x and z is larger than y",0,0,0,0,0,0,0,0,0
4933,( \forall z ) ( ( \forall y ) ( ( \backOf { z } { y } ) \supset \larger { z } { y } ) ),"for all z , for all y , if z is in back of y , then z is larger than y",0,0,0,0,0,0,0,0,0
4934,\sim ( ( \exists x ) ( ( \exists y ) ( ( \frontOf { y } { x } ) \& ( \larger { y } { x } ) ) ) ),it is not the case that there is an element x such that there is an element y such that y is in front of x and larger than x,0,0,0,0,0,0,0,0,0
4935,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( ( \backOf { x } { y } ) \& ( \backOf { y } { z } ) ) \supset ( \larger { y } { z } ) \& ( \larger { x } { y } ) ) ) ),"for all x , for all y , for all z , if x is in back of y and y is in back of z , then y is larger than z and x is larger than y",0,0,0,0,0,0,0,0,0
4936,( \forall x ) ( \sim ( ( \exists y ) ( ( \backOf { y } { x } ) \& ( \sim ( \larger { y } { x } ) ) ) ) ),"for all x , it is not the case that there is an element y such that y is in back of x and y is not larger than x",0,0,0,0,0,0,0,0,0
4937,( \forall x ) ( ( \exists y ) ( ( x \in cube ) \supset ( ( \rightOf { y } { x } ) \& ( \sameSize { x } { y } ) ) \& ( y \in tetrahedron ) ) ),"for all x , there is an element y such that if x is a cube , then y is right of x , x is the same size as y and y is a tetahedron",0,0,0,0,0,0,0,0,0
4938,( \forall x ) ( ( ( \exists y ) ( \backOf { x } { y } ) ) \supset ( \forall y ) ( ( \backOf { x } { y } ) \supset \larger { x } { y } ) ),"for all x , if there is an element y such that x is in back of y , then for all y , if x is in back of y , then x is larger than y",0,0,0,0,0,0,0,0,0
4939,\sim ( ( \exists y ) ( ( y \in cube ) \& ( ( \exists z ) ( \rightOf { y } { z } ) ) ) ),it is not the case that there is a cube y such that there is an element z such that y is right of z,0,0,0,0,0,0,0,0,0
4940,( \forall x ) ( ( x \in cube ) \supset ( \exists z ) ( ( ( z \in tetrahedron ) \& ( \sameSize { z } { x } ) ) \& ( \rightOf { z } { x } ) ) ),"for all cubes x , there is an element z such that z is a tetahedron , z is the same size as x and z is right of x",0,0,0,0,0,0,0,0,0
4941,\sim ( ( \exists x ) ( ( \exists y ) ( ( \rightOf { x } { y } ) \& ( x \in cube ) ) ) ),it is not the case that there is an element x such that there is an element y such that x is right of y and x is a cube,0,0,0,0,0,0,0,0,0
4942,\sim ( ( \exists u ) ( ( \exists v ) ( ( \leftOf { u } { v } ) \& ( v \in cube ) ) ) ),it is not the case that there is an element u such that there is an element v such that u is left of v and v is a cube,0,0,0,0,0,0,0,0,0
4943,( \forall x ) ( ( \forall y ) ( ( \larger { x } { y } ) \supset \frontOf { y } { x } ) ),"for all x , for all y , if x is larger than y , then y is in front of x",0,0,0,0,0,0,0,0,0
4944,( \forall x ) ( ( \forall z ) ( ( x \in cube ) \supset \sim ( \rightOf { x } { z } ) ) ),"for all x , for all z , if x is a cube , then x is not right of z",0,0,0,0,0,0,0,0,0
4945,( \forall x ) ( ( x \in cube ) \supset ( \forall z ) ( \sim ( \rightOf { x } { z } ) ) ),"for all cubes x , for all z , x is not right of z",0,0,0,0,0,0,0,0,0
4946,\sim ( ( \forall x ) ( ( \forall z ) ( ( ( x \in cube ) \& ( z \in tetrahedron ) ) \supset \smaller { x } { z } ) ) ),"it is not the case that for all x , for all z , if x is a cube and z is a tetahedron , then x is smaller than z",0,0,0,0,0,0,0,0,0
4947,\sim ( ( \forall y ) ( ( \forall x ) ( ( x \in cube ) \supset ( y \in tetrahedron ) \supset \smaller { x } { y } ) ) ),"it is not the case that for all y , for all cubes x , if y is a tetahedron , then x is smaller than y",0,0,0,0,0,0,0,0,0
4948,( \forall x ) ( ( x \in cube ) \supset ( \exists y ) ( ( \exists z ) ( ( ( y \in tetrahedron ) \& ( \sameSize { y } { x } ) ) \& ( \rightOf { y } { x } ) ) ) ),"for all cubes x , there is an element y such that there is an element z such that y is a tetahedron , y is the same size as x and y is right of x",0,0,0,0,0,0,0,0,0
4949,( \forall y ) ( ( \forall x ) ( ( \backOf { y } { x } ) \supset \larger { y } { x } ) ),"for all y , for all x , if y is in back of x , then y is larger than x",0,0,0,0,0,0,0,0,0
4950,( \forall y ) ( ( y \in cube ) \supset ( \exists x ) ( ( ( x \in tetrahedron ) \& ( \rightOf { x } { y } ) ) \& ( \sameSize { x } { y } ) ) ),"for all cubes y , there is an element x such that x is a tetahedron , x is right of y and x is the same size as y",0,0,0,0,0,0,0,0,0
4951,( \exists y ) ( ( \exists x ) ( ( ( x \in cube ) \& ( y \in tetrahedron ) ) \& ( \sim ( \smaller { x } { y } ) ) ) ),"there is an element y such that there is an element x such that x is a cube , y is a tetahedron and x is not smaller than y",0,0,0,0,0,0,0,0,0
4952,\sim ( ( \exists y ) ( ( \exists x ) ( ( y \in cube ) \& ( \rightOf { y } { x } ) ) ) ),it is not the case that there is an element y such that there is an element x such that y is a cube and y is right of x,0,0,0,0,0,0,0,0,0
4953,\sim ( ( \exists x ) ( ( \exists z ) ( ( x \in cube ) \& ( \rightOf { x } { z } ) ) ) ),it is not the case that there is an element x such that there is an element z such that x is a cube and x is right of z,0,0,0,0,0,0,0,0,0
4954,\sim ( ( \forall x ) ( ( x \in cube ) \supset ( \forall y ) ( ( y \in tetrahedron ) \supset \larger { y } { x } ) ) ),it is not the case that every tetahedron is larger than every cube,0,0,0,0,0,0,0,0,0
4955,( \forall x ) ( ( \forall y ) ( ( \backOf { y } { x } ) \supset ( \sameSize { y } { x } ) \vee ( \larger { y } { x } ) ) ),"for all x , for all y , if y is in back of x , then y is the same size as x or larger than x",0,0,0,0,0,0,0,0,0
4956,( \forall x ) ( ( \forall y ) ( ( ( \backOf { x } { y } ) \supset \larger { x } { y } ) \& ( ( \forall z ) ( ( \frontOf { z } { y } ) \supset \smaller { z } { y } ) ) ) ),"for all x , for all y , all these hold : \item if x is in back of y , then x is larger than y \item for all z , if z is in front of y , then z is smaller than y",0,0,0,0,0,0,0,0,0
4957,( \forall y ) ( ( y \in cube ) \supset ( \exists x ) ( ( ( x \in tetrahedron ) \& ( \sameSize { y } { x } ) ) \& ( \leftOf { y } { x } ) ) ),"for all cubes y , there is an element x such that x is a tetahedron , y is the same size as x and y is left of x",0,0,0,0,0,0,0,0,0
4958,( \forall y ) ( ( y \in cube ) \supset ( \exists x ) ( ( ( x \in tetrahedron ) \& ( \sameSize { y } { x } ) ) \& ( \rightOf { x } { y } ) ) ),"for all cubes y , there is an element x such that x is a tetahedron , y is the same size as x and x is right of y",0,0,0,0,0,0,0,0,0
4959,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( ( \backOf { z } { y } ) \supset \larger { z } { y } ) \& ( ( \backOf { y } { x } ) \supset \larger { y } { x } ) ) ) ),"for all x , for all y , for all z , all these hold : \item if z is in back of y , then z is larger than y \item if y is in back of x , then y is larger than x",0,0,0,0,0,0,0,0,0
4960,( \forall x ) ( ( \forall y ) ( ( ( \backOf { y } { x } ) \supset \larger { y } { x } ) \& ( ( \forall z ) ( ( \backOf { z } { y } ) \supset \larger { z } { y } ) ) ) ),"for all x , for all y , all these hold : \item if y is in back of x , then y is larger than x \item for all z , if z is in back of y , then z is larger than y",0,0,0,0,0,0,0,0,0
4961,( \forall x ) ( ( \exists y ) ( ( \sim ( x \in cube ) ) \vee ( ( ( y \in tetrahedron ) \& ( \sameSize { x } { y } ) ) \& ( \rightOf { y } { x } ) ) ) ),"for all x , there is an element y such that at least one of these holds : \item x is not a cube \item y is a tetahedron , x is the same size as y and y is right of x",0,0,0,0,0,0,0,0,0
4962,( \exists x ) ( ( x \in cube ) \& ( ( \exists y ) ( ( \sim ( \smaller { x } { y } ) ) \& ( y \in tetrahedron ) ) ) ),there is a cube x such that there is an element y such that x is not smaller than y and y is a tetahedron,0,0,0,0,0,0,0,0,0
4963,( \exists y ) ( ( \exists x ) ( ( ( y \in tetrahedron ) \& ( x \in cube ) ) \& ( \sim ( \smaller { x } { y } ) ) ) ),"there is an element y such that there is an element x such that y is a tetahedron , x is a cube and x is not smaller than y",0,0,0,0,0,0,0,0,0
4964,( \forall x ) ( ( \forall y ) ( ( \forall z ) ( ( ( \frontOf { y } { x } ) \supset \larger { x } { y } ) \& ( ( \frontOf { z } { y } ) \supset \larger { y } { z } ) ) ) ),"for all x , for all y , for all z , all these hold : \item if y is in front of x , then x is larger than y \item if z is in front of y , then y is larger than z",0,0,0,0,0,0,0,0,0
4965,( \forall x ) ( ( \forall y ) ( ( \backOf { x } { y } ) \supset ( \larger { x } { y } ) \& ( ( \forall z ) ( ( \backOf { y } { z } ) \supset \larger { y } { z } ) ) ) ),"for all x , for all y , if x is in back of y , then x is larger than y and for all z , if y is in back of z , then y is larger than z",0,0,0,0,0,0,0,0,0
4966,( \forall x ) ( ( \exists w ) ( ( x \in cube ) \supset ( ( w \in tetrahedron ) \& ( \rightOf { w } { x } ) ) \& ( \sameSize { x } { w } ) ) ),"for all x , there is an element w such that if x is a cube , then w is a tetahedron , w is right of x and x is the same size as w",0,0,0,0,0,0,0,0,0
4967,( \forall x ) ( ( x \in cube ) \supset ( \forall w ) ( \sim ( \rightOf { x } { w } ) ) ),"for all cubes x , for all w , x is not right of w",0,0,0,0,0,0,0,0,0
4968,( \exists x ) ( ( x \in cube ) \& ( ( \exists z ) ( ( z \in tetrahedron ) \& ( \sim ( \smaller { x } { z } ) ) ) ) ),there is a cube x such that there is a tetahedron z such that x is not smaller than z,0,0,0,0,0,0,0,0,0
4969,( \forall x ) ( ( \forall y ) ( ( \sim ( y \in cube ) ) \vee ( \sim ( \rightOf { y } { x } ) ) ) ),"for all x , for all y , y is not a cube or y is not right of x",0,0,0,0,0,0,0,0,0
4970,( \exists y ) ( ( y \in cube ) \& ( \sim ( ( \forall x ) ( ( x \in tetrahedron ) \supset \larger { x } { y } ) ) ) ),there is a cube y such that it is not the case that every tetahedron is larger than y,0,0,0,0,0,0,0,0,0
4971,\sim ( ( \exists u ) ( ( u \in cube ) \& ( ( \exists v ) ( \rightOf { u } { v } ) ) ) ),it is not the case that there is a cube u such that there is an element v such that u is right of v,0,0,0,0,0,0,0,0,0
4972,\sim ( ( \forall y ) ( ( \forall x ) ( ( ( x \in tetrahedron ) \& ( y \in cube ) ) \supset \smaller { y } { x } ) ) ),"it is not the case that for all y , for all x , if x is a tetahedron and y is a cube , then y is smaller than x",0,0,0,0,0,0,0,0,0
4973,( \forall x ) ( ( \exists z ) ( ( x \in cube ) \supset ( ( \rightOf { z } { x } ) \& ( z \in tetrahedron ) ) \& ( \sameSize { z } { x } ) ) ),"for all x , there is an element z such that if x is a cube , then z is right of x , z is a tetahedron and z is the same size as x",0,0,0,0,0,0,0,0,0
